"Date","Price","Open","High","Low","Vol.","Change %"
"01/27/2023","1.992","1.935","2.145","1.920","364.07K","1.94%"
"01/26/2023","1.954","2.095","2.099","1.920","171.89K","-1.06%"
"01/25/2023","1.975","1.897","2.075","1.852","331.31K","2.76%"
"01/24/2023","1.922","2.000","2.028","1.900","100.39K","-3.71%"
"01/23/2023","1.996","1.920","2.000","1.900","216.72K","7.89%"
"01/20/2023","1.850","1.839","1.908","1.809","117.42K","1.76%"
"01/19/2023","1.818","1.950","1.950","1.700","163.26K","-6.91%"
"01/18/2023","1.953","2.105","2.110","1.866","190.65K","-5.29%"
"01/17/2023","2.062","2.082","2.200","1.850","632.76K","-5.41%"
"01/13/2023","2.180","2.260","2.300","2.000","525.48K","0.93%"
"01/12/2023","2.160","2.240","2.375","2.000","1.03M","-3.57%"
"01/11/2023","2.240","2.250","2.500","2.220","247.22K","0.00%"
"01/10/2023","2.240","2.298","2.362","2.217","77.89K","1.82%"
"01/09/2023","2.200","2.278","2.466","2.200","172.74K","-3.55%"
"01/06/2023","2.281","2.494","2.499","2.205","113.85K","-6.21%"
"01/05/2023","2.432","2.500","2.520","2.121","303.51K","-3.49%"
"01/04/2023","2.520","1.640","3.145","1.630","2.01M","57.50%"
"01/03/2023","1.600","1.539","1.680","1.520","170.43K","7.45%"
"12/30/2022","1.489","1.400","1.500","1.351","267.87K","3.91%"
"12/29/2022","1.433","1.320","1.492","1.310","255.82K","6.94%"
"12/28/2022","1.340","1.400","1.475","1.300","179.46K","-6.88%"
"12/27/2022","1.439","1.623","1.623","1.410","240.76K","-11.34%"
"12/23/2022","1.623","1.600","1.659","1.531","168.39K","6.08%"
"12/22/2022","1.530","1.590","1.620","1.400","281.38K","-3.89%"
"12/21/2022","1.592","1.610","1.800","1.580","158.19K","-1.67%"
"12/20/2022","1.619","1.800","1.864","1.610","227.83K","-9.10%"
"12/19/2022","1.781","1.881","1.898","1.776","223.01K","-6.85%"
"12/16/2022","1.912","2.000","2.099","1.880","349.47K","-9.17%"
"12/15/2022","2.105","2.140","2.213","2.000","149.50K","-1.82%"
"12/14/2022","2.144","2.250","2.358","2.130","204.17K","-4.46%"
"12/13/2022","2.244","2.391","2.549","2.210","280.37K","-4.27%"
"12/12/2022","2.344","3.000","3.000","2.200","336.45K","-10.60%"
"12/09/2022","2.622","2.200","2.700","2.108","248.04K","21.90%"
"12/08/2022","2.151","2.400","2.400","2.100","163.08K","-8.62%"
"12/07/2022","2.354","2.480","2.483","2.300","62.24K","-5.20%"
"12/06/2022","2.483","2.500","2.650","2.431","66.97K","-2.44%"
"12/05/2022","2.545","2.573","2.642","2.501","75.97K","-2.86%"
"12/02/2022","2.620","2.665","2.700","2.522","81.35K","-1.73%"
"12/01/2022","2.666","2.842","2.850","2.520","101.14K","-3.93%"
"11/30/2022","2.775","2.838","2.899","2.700","89.56K","-2.22%"
"11/29/2022","2.838","3.100","3.127","2.739","58.86K","1.90%"
"11/28/2022","2.785","3.000","3.100","2.770","56.29K","-4.53%"
"11/25/2022","2.917","3.061","3.400","2.900","45.94K","-2.77%"
"11/23/2022","3.000","3.097","3.235","2.963","46.00K","-2.28%"
"11/22/2022","3.070","3.176","3.326","3.000","48.15K","-3.37%"
"11/21/2022","3.177","3.400","3.500","2.950","47.23K","-9.56%"
"11/18/2022","3.513","3.699","3.748","3.500","32.63K","-2.42%"
"11/17/2022","3.600","3.500","3.686","3.480","34.01K","3.63%"
"11/16/2022","3.474","3.742","3.800","3.388","63.79K","-7.09%"
"11/15/2022","3.739","3.700","3.825","3.650","50.53K","2.19%"
"11/14/2022","3.659","3.886","3.900","3.545","55.16K","-4.84%"
"11/11/2022","3.845","3.609","4.000","3.509","150.45K","4.06%"
"11/10/2022","3.695","3.760","3.899","3.505","105.74K","4.85%"
"11/09/2022","3.524","4.600","4.698","3.341","207.06K","-23.82%"
"11/08/2022","4.626","4.900","5.000","4.511","71.55K","0.06%"
"11/07/2022","4.623","4.600","4.775","4.501","49.15K","0.33%"
"11/04/2022","4.608","4.700","4.969","4.500","63.67K","-3.98%"
"11/03/2022","4.799","5.119","5.209","4.701","53.16K","-3.63%"
"11/02/2022","4.980","5.312","5.329","4.950","21.12K","-5.68%"
"11/01/2022","5.280","5.300","5.500","5.133","39.81K","-0.38%"
"10/31/2022","5.300","5.200","5.470","5.157","40.25K","-0.58%"
"10/28/2022","5.331","5.900","5.900","4.760","40.48K","-4.50%"
"10/27/2022","5.582","5.100","5.680","5.061","55.31K","8.01%"
"10/26/2022","5.168","5.133","5.450","4.972","44.72K","1.33%"
"10/25/2022","5.100","4.700","5.100","4.689","41.57K","7.14%"
"10/24/2022","4.760","4.928","5.000","4.693","52.23K","-1.86%"
"10/21/2022","4.850","5.033","5.033","4.750","52.21K","-3.64%"
"10/20/2022","5.033","5.050","5.188","5.015","18.36K","0.66%"
"10/19/2022","5.000","5.400","5.400","4.990","64.88K","-6.49%"
"10/18/2022","5.347","5.400","5.496","5.202","28.78K","0.89%"
"10/17/2022","5.300","5.400","5.500","5.123","61.54K","-4.14%"
"10/14/2022","5.529","5.500","5.600","5.116","100.28K","0.51%"
"10/13/2022","5.501","5.500","5.650","5.400","39.71K","-0.56%"
"10/12/2022","5.532","5.600","5.977","5.526","42.41K","-4.62%"
"10/11/2022","5.800","6.100","6.249","5.700","44.22K","-4.15%"
"10/10/2022","6.051","6.200","6.480","6.000","39.30K","-5.31%"
"10/07/2022","6.390","6.700","6.807","6.294","37.90K","-7.39%"
"10/06/2022","6.900","6.900","7.000","6.700","20.97K","3.82%"
"10/05/2022","6.646","6.600","6.977","6.600","24.58K","-2.91%"
"10/04/2022","6.845","6.900","7.130","6.780","49.36K","1.92%"
"10/03/2022","6.716","6.600","7.000","6.500","52.22K","-4.07%"
"09/30/2022","7.001","6.478","7.508","6.400","74.44K","6.87%"
"09/29/2022","6.551","7.000","7.199","6.210","56.66K","-3.02%"
"09/28/2022","6.755","6.700","6.999","6.700","21.66K","-0.85%"
"09/27/2022","6.813","7.293","7.343","6.600","53.08K","-7.31%"
"09/26/2022","7.350","6.500","7.575","6.214","96.46K","12.66%"
"09/23/2022","6.524","6.700","6.870","6.200","43.92K","-4.87%"
"09/22/2022","6.858","7.200","7.200","6.580","49.42K","1.62%"
"09/21/2022","6.749","7.000","7.200","6.650","31.72K","-2.19%"
"09/20/2022","6.900","7.255","7.329","6.800","65.72K","-4.50%"
"09/19/2022","7.225","7.301","7.553","7.000","72.43K","-2.69%"
"09/16/2022","7.425","7.800","7.968","7.400","121.79K","-7.19%"
"09/15/2022","8.000","7.800","8.160","7.800","31.34K","3.92%"
"09/14/2022","7.698","7.877","7.999","7.698","33.32K","-2.27%"
"09/13/2022","7.877","8.580","8.619","7.801","46.51K","-7.44%"
"09/12/2022","8.510","8.510","8.737","8.330","37.21K","0.35%"
"09/09/2022","8.480","8.630","8.920","8.413","44.28K","-1.45%"
"09/08/2022","8.605","8.400","8.700","8.161","45.15K","2.72%"
"09/07/2022","8.377","7.900","8.499","7.900","18.21K","6.33%"
"09/06/2022","7.878","8.000","8.400","7.861","30.73K","-3.52%"
"09/02/2022","8.165","8.648","8.648","8.000","28.71K","-0.44%"
"09/01/2022","8.201","8.500","8.652","8.001","33.67K","-3.52%"
"08/31/2022","8.500","8.800","8.884","8.301","120.79K","-2.86%"
