"Date","Price","Open","High","Low","Vol.","Change %"
"2024-04-22","3.640","2.810","3.670","2.700","1.05M","35.32%"
"2024-04-19","2.690","2.680","3.180","2.620","636.96K","0.00%"
"2024-04-18","2.690","2.460","2.880","2.290","497.88K","13.50%"
"2024-04-17","2.370","2.290","2.370","2.180","357.50K","4.87%"
"2024-04-16","2.260","2.060","2.280","1.650","814.46K","1.35%"
"2024-04-15","2.230","3.160","3.190","2.150","1.36M","-29.21%"
"2024-04-12","3.150","3.380","3.444","3.150","240.67K","-7.08%"
"2024-04-11","3.390","3.570","3.585","3.260","253.16K","-3.42%"
"2024-04-10","3.510","3.470","3.580","3.410","151.77K","-2.50%"
"2024-04-09","3.600","3.490","3.662","3.490","148.39K","1.69%"
"2024-04-08","3.540","3.700","3.790","3.470","217.79K","-0.56%"
"2024-04-05","3.560","3.610","3.706","3.550","130.16K","-2.20%"
"2024-04-04","3.640","3.750","3.880","3.610","281.37K","-2.15%"
"2024-04-03","3.720","3.630","3.790","3.590","131.72K","2.48%"
"2024-04-02","3.630","3.820","3.900","3.500","649.04K","-6.92%"
"2024-04-01","3.900","4.130","4.139","3.870","251.09K","-6.02%"
"2024-03-28","4.150","3.890","4.380","3.890","802.09K","7.79%"
"2024-03-27","3.850","3.880","3.950","3.700","330.95K","2.94%"
"2024-03-26","3.740","4.140","4.140","3.740","425.52K","-7.65%"
"2024-03-25","4.050","4.010","4.300","4.010","400.07K","2.02%"
"2024-03-22","3.970","4.010","4.227","3.950","435.16K","-3.87%"
"2024-03-21","4.130","4.340","4.480","4.110","308.56K","-4.62%"
"2024-03-20","4.330","3.870","4.340","3.830","468.34K","10.74%"
"2024-03-19","3.910","3.850","3.980","3.720","268.76K","0.26%"
"2024-03-18","3.900","4.110","4.140","3.820","329.36K","-4.88%"
"2024-03-15","4.100","3.850","4.150","3.840","360.62K","5.94%"
"2024-03-14","3.870","4.160","4.160","3.730","563.50K","-7.19%"
"2024-03-13","4.170","4.150","4.380","4.030","324.90K","-0.71%"
"2024-03-12","4.200","4.400","4.400","4.090","361.63K","-5.41%"
"2024-03-11","4.440","4.940","4.970","4.409","459.23K","-7.69%"
"2024-03-08","4.810","4.410","4.930","4.350","664.22K","9.07%"
"2024-03-07","4.410","4.250","4.490","4.111","409.90K","5.00%"
"2024-03-06","4.200","4.360","4.450","3.910","1.01M","-2.33%"
