"Date","Price","Open","High","Low","Vol.","Change %"
"10/04/2023","67.20","66.86","67.40","66.33","199.49K","0.13%"
"10/03/2023","67.12","67.39","68.09","66.80","253.27K","-2.04%"
"10/02/2023","68.52","70.52","70.70","68.17","331.95K","-2.99%"
"09/29/2023","70.63","70.98","72.02","70.21","178.31K","-0.36%"
"09/28/2023","70.89","70.33","71.26","70.25","178.10K","0.96%"
"09/27/2023","70.21","70.26","70.87","69.61","248.05K","0.20%"
"09/26/2023","70.07","70.17","70.70","69.70","195.28K","-0.50%"
"09/25/2023","70.42","70.55","70.86","70.06","149.09K","-0.52%"
"09/22/2023","70.79","70.98","71.62","70.37","130.11K","-0.48%"
"09/21/2023","71.14","71.84","72.03","70.58","146.98K","-1.92%"
"09/20/2023","72.53","72.19","73.29","71.70","112.34K","0.33%"
"09/19/2023","72.29","72.84","73.32","72.02","111.04K","-0.49%"
"09/18/2023","72.64","73.31","73.38","72.41","73.41K","-0.81%"
"09/15/2023","73.23","72.62","73.60","72.03","368.56K","0.40%"
"09/14/2023","72.94","73.12","73.12","72.03","98.23K","1.16%"
"09/13/2023","72.10","73.01","73.35","71.92","171.79K","-1.07%"
"09/12/2023","72.88","73.36","73.73","72.09","176.44K","-1.27%"
"09/11/2023","73.81","73.58","74.06","73.19","165.22K","0.41%"
"09/08/2023","73.51","74.43","74.43","73.31","175.70K","-0.85%"
"09/07/2023","74.14","74.32","75.03","73.65","191.10K","-1.24%"
"09/06/2023","75.07","74.93","75.25","73.54","134.52K","0.86%"
"09/05/2023","74.43","75.99","76.34","74.41","133.36K","-2.50%"
"09/01/2023","76.34","75.29","76.67","75.01","190.04K","1.87%"
"08/31/2023","74.94","75.14","75.97","74.84","206.95K","0.05%"
"08/30/2023","74.90","74.27","75.27","74.27","97.33K","0.32%"
"08/29/2023","74.66","73.85","75.33","73.38","113.44K","0.85%"
"08/28/2023","74.03","73.45","74.45","73.18","154.66K","1.67%"
"08/25/2023","72.81","72.63","74.34","72.45","114.78K","-0.55%"
"08/24/2023","73.21","73.96","74.48","72.68","81.53K","-0.39%"
"08/23/2023","73.50","72.26","73.84","72.15","106.79K","2.59%"
"08/22/2023","71.64","72.38","72.46","71.22","165.11K","-0.56%"
"08/21/2023","72.04","72.97","73.60","71.20","121.50K","-0.17%"
"08/18/2023","72.17","71.05","72.98","71.05","113.17K","0.26%"
"08/17/2023","71.98","71.56","72.57","70.80","229.53K","0.79%"
"08/16/2023","71.41","71.46","72.72","71.25","214.21K","-1.28%"
"08/15/2023","72.34","74.70","74.99","71.92","137.09K","-2.88%"
"08/14/2023","74.48","75.73","76.54","74.35","121.21K","-0.75%"
"08/11/2023","75.04","74.24","75.29","73.73","113.92K","0.15%"
"08/10/2023","74.93","75.82","76.98","74.16","204.12K","0.19%"
"08/09/2023","74.79","78.85","79.37","74.56","309.25K","-7.41%"
"08/08/2023","80.77","79.99","81.07","79.24","172.90K","-0.25%"
"08/07/2023","80.97","78.95","80.99","78.95","96.04K","2.32%"
"08/04/2023","79.13","78.65","79.93","78.45","222.64K","0.46%"
"08/03/2023","78.77","80.66","80.77","78.34","105.53K","-2.67%"
"08/02/2023","80.93","80.29","81.07","79.84","133.65K","0.08%"
"08/01/2023","80.87","79.83","81.00","79.35","228.28K","0.52%"
"07/31/2023","80.45","79.57","81.07","79.57","144.47K","0.67%"
"07/28/2023","79.91","80.23","81.01","79.65","101.32K","0.43%"
"07/27/2023","79.57","81.34","81.72","79.13","191.67K","-1.66%"
"07/26/2023","80.91","80.29","81.25","79.72","105.18K","0.49%"
"07/25/2023","80.52","80.79","81.34","80.40","74.32K","-0.18%"
"07/24/2023","80.66","80.13","81.57","80.13","132.09K","0.49%"
"07/21/2023","80.27","81.03","81.10","80.25","86.45K","0.10%"
"07/20/2023","80.20","80.87","80.87","78.86","129.31K","-0.47%"
"07/19/2023","80.58","80.60","80.94","79.31","118.92K","0.77%"
"07/18/2023","79.96","78.82","80.74","78.82","216.07K","1.73%"
"07/17/2023","78.60","78.31","78.89","77.82","230.56K","0.63%"
"07/14/2023","78.10","79.40","79.40","77.65","103.23K","-1.32%"
"07/13/2023","79.15","78.20","79.38","78.16","155.31K","1.73%"
"07/12/2023","77.81","78.51","78.99","77.71","154.78K","0.83%"
"07/11/2023","77.17","76.93","78.00","76.93","126.45K","0.83%"
"07/10/2023","76.53","75.08","76.61","74.93","198.26K","1.70%"
"07/07/2023","75.25","74.16","76.12","74.16","237.82K","1.82%"
"07/06/2023","73.91","73.82","74.05","72.31","129.22K","-1.39%"
"07/05/2023","74.95","75.88","75.88","74.53","176.40K","-1.28%"
"07/03/2023","75.92","74.67","76.50","74.67","92.31K","0.96%"
"06/30/2023","75.20","75.16","75.75","73.99","270.23K","0.79%"
"06/29/2023","74.61","73.90","75.21","73.65","187.14K","0.79%"
"06/28/2023","74.02","72.53","74.08","72.40","226.10K","2.17%"
"06/27/2023","72.45","71.55","72.61","71.30","169.61K","1.51%"
"06/26/2023","71.38","71.63","72.18","71.21","199.66K","-0.45%"
"06/23/2023","71.70","71.18","72.00","71.17","494.88K","0.08%"
"06/22/2023","71.64","71.01","71.64","70.89","147.77K","0.32%"
"06/21/2023","71.41","70.94","71.76","70.58","213.48K","0.27%"
"06/20/2023","71.22","71.78","71.82","71.03","330.30K","-1.77%"
"06/16/2023","72.51","73.38","73.38","72.10","194.55K","-0.48%"
