"Date","Price","Open","High","Low","Vol.","Change %"
"08/19/2020","62.26","62.84","62.89","62.13","479.76K","-0.80%"
"08/18/2020","62.76","62.75","63.02","62.28","314.07K","0.46%"
"08/17/2020","62.47","62.48","62.82","62.04","274.01K","0.21%"
"08/14/2020","62.34","62.51","62.69","61.59","431.64K","-0.49%"
"08/13/2020","62.65","62.76","63.46","62.29","363.50K","-0.18%"
"08/12/2020","62.76","61.98","64.10","61.98","428.16K","1.55%"
"08/11/2020","61.80","63.00","63.15","60.56","931.37K","-2.75%"
"08/10/2020","63.55","63.18","64.41","63.08","499.62K","0.60%"
"08/07/2020","63.17","62.47","63.78","62.30","446.03K","0.99%"
"08/06/2020","62.55","62.40","62.83","62.08","418.33K","0.08%"
"08/05/2020","62.50","62.42","63.13","61.95","627.10K","-0.51%"
"08/04/2020","62.82","62.00","63.13","61.90","508.10K","1.34%"
"08/03/2020","61.99","62.20","62.39","61.54","402.09K","-0.34%"
"07/31/2020","62.20","62.62","63.19","60.50","1.24M","-0.67%"
"07/30/2020","62.62","62.07","63.14","61.82","707.03K","0.13%"
"07/29/2020","62.54","60.76","63.26","60.62","864.13K","2.71%"
"07/28/2020","60.89","60.41","61.45","60.26","770.60K","1.06%"
"07/27/2020","60.25","60.07","60.73","59.61","702.32K","0.55%"
"07/24/2020","59.92","58.78","59.92","58.16","704.34K","2.20%"
"07/23/2020","58.63","58.96","59.74","58.26","706.84K","0.24%"
"07/22/2020","58.49","57.65","58.61","57.47","535.30K","1.02%"
"07/21/2020","57.90","57.85","58.14","57.31","570.48K","0.29%"
"07/20/2020","57.73","58.44","58.72","57.12","408.80K","-1.21%"
"07/17/2020","58.44","59.50","59.65","58.05","727.72K","-0.46%"
"07/16/2020","58.71","58.32","59.05","57.84","476.14K","0.76%"
"07/15/2020","58.27","58.34","59.05","58.11","763.23K","1.18%"
"07/14/2020","57.59","55.76","58.00","55.55","860.69K","2.95%"
"07/13/2020","55.94","55.96","56.63","55.28","797.85K","1.80%"
"07/10/2020","54.95","54.61","55.29","54.10","703.12K","0.86%"
"07/09/2020","54.48","54.87","55.04","53.84","339.94K","-0.84%"
"07/08/2020","54.94","53.20","55.21","53.18","479.18K","3.12%"
"07/07/2020","53.28","52.74","53.64","52.53","229.74K","0.40%"
"07/06/2020","53.07","54.00","54.69","52.62","284.51K","-1.25%"
"07/02/2020","53.74","52.96","53.93","52.46","394.83K","2.32%"
"07/01/2020","52.52","52.03","53.12","51.68","390.47K","2.42%"
"06/30/2020","51.28","50.69","51.82","50.38","363.24K","1.30%"
"06/29/2020","50.62","50.12","50.75","49.47","338.18K","0.94%"
"06/26/2020","50.15","50.20","51.13","49.79","354.85K","-0.12%"
"06/25/2020","50.21","50.60","50.88","49.93","253.91K","-1.18%"
"06/24/2020","50.81","51.15","51.84","50.10","272.14K","-1.42%"
"06/23/2020","51.54","52.85","52.85","51.15","309.30K","-1.25%"
"06/22/2020","52.19","51.75","52.94","51.45","361.56K","0.44%"
"06/19/2020","51.96","53.50","53.54","51.57","412.34K","-1.93%"
"06/18/2020","52.98","51.92","53.11","51.45","673.11K","1.40%"
"06/17/2020","52.25","52.49","53.02","51.65","622.20K","-0.02%"
"06/16/2020","52.26","53.19","53.19","50.87","405.34K","1.44%"
"06/15/2020","51.52","48.45","51.61","48.45","408.94K","4.35%"
"06/12/2020","49.37","51.36","51.68","48.80","611.97K","-2.26%"
"06/11/2020","50.51","51.31","51.76","50.19","515.87K","-3.55%"
"06/10/2020","52.37","52.39","53.18","51.84","264.19K","0.02%"
"06/09/2020","52.36","52.43","52.71","51.81","271.08K","-1.36%"
"06/08/2020","53.08","53.03","53.38","52.56","320.06K","1.22%"
"06/05/2020","52.44","53.81","54.36","52.16","762.84K","-0.68%"
"06/04/2020","52.80","52.19","53.39","52.13","380.21K","1.13%"
"06/03/2020","52.21","52.33","52.71","52.12","279.94K","0.54%"
"06/02/2020","51.93","51.88","52.56","51.35","341.13K","0.83%"
"06/01/2020","51.50","51.00","52.06","50.76","358.10K","0.76%"
"05/29/2020","51.11","51.35","51.78","49.66","390.17K","-0.56%"
"05/28/2020","51.40","50.93","51.83","50.68","490.58K","1.62%"
"05/27/2020","50.58","50.05","50.76","49.08","226.14K","2.04%"
"05/26/2020","49.57","50.69","50.70","49.46","263.10K","-0.06%"
"05/22/2020","49.60","49.10","49.64","48.75","191.33K","1.10%"
"05/21/2020","49.06","48.60","49.21","48.35","390.61K","0.64%"
"05/20/2020","48.75","50.30","50.30","48.54","283.24K","-1.08%"
"05/19/2020","49.28","49.19","50.29","49.05","406.04K","-0.61%"
"05/18/2020","49.58","48.02","50.03","47.80","596.24K","6.12%"
"05/15/2020","46.72","46.76","47.39","46.06","353.03K","-0.74%"
"05/14/2020","47.07","46.52","47.14","45.82","567.03K","-0.13%"
"05/13/2020","47.13","48.28","48.74","46.40","547.65K","-2.34%"
"05/12/2020","48.26","50.02","50.34","48.07","406.45K","-3.65%"
"05/11/2020","50.09","50.60","50.96","49.76","416.36K","-0.85%"
"05/08/2020","50.52","50.39","50.81","49.60","452.92K","1.98%"
"05/07/2020","49.54","49.23","50.13","48.75","505.69K","1.10%"
"05/06/2020","49.00","49.50","49.70","48.55","409.74K","-2.00%"
"05/05/2020","50.00","50.00","50.24","49.52","361.40K","1.54%"
"05/04/2020","49.24","48.83","49.62","48.15","437.76K","-0.36%"
